time,Sx,Sy,Sz,xi2,xi2_db,min_var,spin_length,N_eff,active_bonds,hole_spin_covariance,stage,block,shape,N,label,occupancy_idx,path_idx,phase_idx,occupancy_seed,hole_path_seed,phase_batch_seed,occupancy_hash,path_hash,run_id,config_hash
0.6363636363636362,10.922619836305644,-0.0005618863020543357,0.0068359394935260985,0.4800147276854118,-3.187454375111169,2.4898921396249283,0.9497932165130255,23.0,41.0,-9.91298120358086e-05,stage5c2d,confirmation,3x3x3,27,static_only,0,0,0,221001,0,421001,fedb8539feb9341c,6bd46ec6505eab22,confirmation_occ000_path00_phase00_static_only,90af02170d880284
0.6681818181818181,10.886263478000656,0.0009468827708973672,0.0068359396945246375,0.4666970179806086,-3.3096497408528363,2.404722943020778,0.9466317969970656,23.0,41.0,-9.912981313868061e-05,stage5c2d,confirmation,3x3x3,27,static_only,0,0,0,221001,0,421001,fedb8539feb9341c,6bd46ec6505eab22,confirmation_occ000_path00_phase00_static_only,90af02170d880284
0.7,10.850024199035362,0.002412026838257158,0.006835939980273081,0.4539173404494026,-3.4302322611892375,2.323328101060708,0.9434805757038396,23.0,41.0,-9.912981470657355e-05,stage5c2d,confirmation,3x3x3,27,static_only,0,0,0,221001,0,421001,fedb8539feb9341c,6bd46ec6505eab22,confirmation_occ000_path00_phase00_static_only,90af02170d880284
0.7318181818181817,10.813805511132458,0.0038112843401841654,0.006835940322064871,0.44166802228583135,-3.549040434573582,2.245564101440098,0.9403311602987869,23.0,41.0,-9.912981658197509e-05,stage5c2d,confirmation,3x3x3,27,static_only,0,0,0,221001,0,421001,fedb8539feb9341c,6bd46ec6505eab22,confirmation_occ000_path00_phase00_static_only,90af02170d880284
0.7636363636363636,10.777502494653321,0.005122412579133757,0.006835940683285276,0.42993951202666447,-3.6659264079455856,2.171281140347049,0.9371744243398371,23.0,41.0,-9.912981856397934e-05,stage5c2d,confirmation,3x3x3,27,static_only,0,0,0,221001,0,421001,fedb8539feb9341c,6bd46ec6505eab22,confirmation_occ000_path00_phase00_static_only,90af02170d880284
0.7954545454545454,10.74100843886447,0.006323933804729591,0.006835941024854445,0.4187202486576849,-3.7807603679764954,2.1003253262287735,0.9340010848549872,23.0,41.0,-9.912982043815828e-05,stage5c2d,confirmation,3x3x3,27,static_only,0,0,0,221001,0,421001,fedb8539feb9341c,6bd46ec6505eab22,confirmation_occ000_path00_phase00_static_only,90af02170d880284
0.8272727272727272,10.704220273248602,0.007395990334901725,0.006835941310076879,0.40799680486339746,-3.8934323797783783,2.032541330442324,0.930802174881243,23.0,41.0,-9.912982200316541e-05,stage5c2d,confirmation,3x3x3,27,static_only,0,0,0,221001,0,421001,fedb8539feb9341c,6bd46ec6505eab22,confirmation_occ000_path00_phase00_static_only,90af02170d880284
0.859090909090909,10.667042938311594,0.008321256614237217,0.006835941507866569,0.3977542530928225,-4.003851678476448,1.967775392533165,0.9275694238584301,23.0,41.0,-9.912982308843097e-05,stage5c2d,confirmation,3x3x3,27,static_only,0,0,0,221001,0,421001,fedb8539feb9341c,6bd46ec6505eab22,confirmation_occ000_path00_phase00_static_only,90af02170d880284
0.8909090909090909,10.629392934041018,0.00908584870167199,0.006835941594227464,0.38797668043399935,-4.1119437714597264,1.9058784847705625,0.9242955665581528,23.0,41.0,-9.912982356229057e-05,stage5c2d,confirmation,3x3x3,27,static_only,0,0,0,221001,0,421001,fedb8539feb9341c,6bd46ec6505eab22,confirmation_occ000_path00_phase00_static_only,90af02170d880284
0.9227272727272726,10.591201273323383,0.00968016497031211,0.006835941552499692,0.37864776126067157,-4.21764606580055,1.8467093321719983,0.9209746002738745,23.0,41.0,-9.912982333333168e-05,stage5c2d,confirmation,3x3x3,27,static_only,0,0,0,221001,0,421001,fedb8539feb9341c,6bd46ec6505eab22,confirmation_occ000_path00_phase00_static_only,90af02170d880284
0.9545454545454545,10.552415976507833,0.01009958638055533,0.006835941372956143,0.36975129168363935,-4.32090300170564,1.790136919337172,0.9176020020686297,23.0,41.0,-9.912982234818214e-05,stage5c2d,confirmation,3x3x3,27,static_only,0,0,0,221001,0,421001,fedb8539feb9341c,6bd46ec6505eab22,confirmation_occ000_path00_phase00_static_only,90af02170d880284
0.9863636363636362,10.513004111649312,0.010344963071335879,0.006835941052048501,0.36127160111868506,-4.421661761629226,1.7360421305541642,0.9141749064296206,23.0,41.0,-9.91298205873719e-05,stage5c2d,confirmation,3x3x3,27,static_only,0,0,0,221001,0,421001,fedb8539feb9341c,6bd46ec6505eab22,confirmation_occ000_path00_phase00_static_only,90af02170d880284
1.018181818181818,10.472953259008923,0.010422819359557519,0.006835940591310025,0.3531937836032803,-4.51986948838951,1.6843182752315913,0.9106922327354666,23.0,41.0,-9.912981805931355e-05,stage5c2d,confirmation,3x3x3,27,static_only,0,0,0,221001,0,421001,fedb8539feb9341c,6bd46ec6505eab22,confirmation_occ000_path00_phase00_static_only,90af02170d880284
1.0499999999999998,10.43227219755724,0.010345223574621183,0.006835939995921794,0.3455037298787365,-4.61547259846918,1.6348704265537337,0.9071547449298756,23.0,41.0,-9.912981479243835e-05,stage5c2d,confirmation,3x3x3,27,static_only,0,0,0,221001,0,421001,fedb8539feb9341c,6bd46ec6505eab22,confirmation_occ000_path00_phase00_static_only,90af02170d880284
1.0818181818181818,10.390990598541347,0.010129292205851998,0.006835939273211605,0.3381879821386945,-4.708418295696923,1.5876137033946192,0.903565024714515,23.0,41.0,-9.912981082694947e-05,stage5c2d,confirmation,3x3x3,27,static_only,0,0,0,221001,0,421001,fedb8539feb9341c,6bd46ec6505eab22,confirmation_occ000_path00_phase00_static_only,90af02170d880284
1.1136363636363635,10.349157569682959,0.009796327114329035,0.006835938431621623,0.3312334671722855,-4.798657894175023,1.5424708016321629,0.8999273446842454,23.0,41.0,-9.912980620917282e-05,stage5c2d,confirmation,3x3x3,27,static_only,0,0,0,221001,0,421001,fedb8539feb9341c,6bd46ec6505eab22,confirmation_occ000_path00_phase00_static_only,90af02170d880284
1.1454545454545453,10.306839008554912,0.00937061656462512,0.006835937480656707,0.32462718284189784,-4.88615117091547,1.4993691880211066,0.8962474378447145,23.0,41.0,-9.912980099125803e-05,stage5c2d,confirmation,3x3x3,27,static_only,0,0,0,221001,0,421001,fedb8539feb9341c,6bd46ec6505eab22,confirmation_occ000_path00_phase00_static_only,90af02170d880284
1.1772727272727272,10.264113868761122,0.00887796249686095,0.006835936431943627,0.31835591407149716,-4.970870778725135,1.4582383868120905,0.8925321725776165,23.0,41.0,-9.912979523700162e-05,stage5c2d,confirmation,3x3x3,27,static_only,0,0,0,221001,0,421001,fedb8539feb9341c,6bd46ec6505eab22,confirmation_occ000_path00_phase00_static_only,90af02170d880284
1.209090909090909,10.221069587119551,0.008344025771639067,0.006835935300988112,0.31240603926267485,-5.052805791702083,1.4190077213719234,0.888789154689411,23.0,41.0,-9.91297890314845e-05,stage5c2d,confirmation,3x3x3,27,static_only,0,0,0,221001,0,421001,fedb8539feb9341c,6bd46ec6505eab22,confirmation_occ000_path00_phase00_static_only,90af02170d880284
1.2409090909090907,10.177797036103536,0.007792606590648987,0.006835934108819998,0.30676346169631197,-5.1319637004465495,1.381604746052972,0.8850262882592085,23.0,41.0,-9.912978249009624e-05,stage5c2d,confirmation,3x3x3,27,static_only,0,0,0,221001,0,421001,fedb8539feb9341c,6bd46ec6505eab22,confirmation_occ000_path00_phase00_static_only,90af02170d880284
1.2727272727272725,10.13438543297426,0.007243996784297334,0.006835932882685821,0.30141367045451417,-5.20837054382622,1.345954454042842,0.8812513328236121,23.0,41.0,-9.912977576233678e-05,stage5c2d,confirmation,3x3x3,27,static_only,0,0,0,221001,0,421001,fedb8539feb9341c,6bd46ec6505eab22,confirmation_occ000_path00_phase00_static_only,90af02170d880284
1.3045454545454545,10.090917645598056,0.006713550586667741,0.006835931655263073,0.2963419091389775,-5.282069255677449,1.311979211289261,0.877471495158887,23.0,41.0,-9.912976902750703e-05,stage5c2d,confirmation,3x3x3,27,static_only,0,0,0,221001,0,421001,fedb8539feb9341c,6bd46ec6505eab22,confirmation_occ000_path00_phase00_static_only,90af02170d880284
1.3363636363636362,10.047466286358091,0.006210616296785549,0.006835930462354149,0.2915334138693984,-5.353116617370174,1.2795992723575462,0.8736930896776577,23.0,41.0,-9.91297624820528e-05,stage5c2d,confirmation,3x3x3,27,static_only,0,0,0,221001,0,421001,fedb8539feb9341c,6bd46ec6505eab22,confirmation_occ000_path00_phase00_static_only,90af02170d880284
1.368181818181818,10.004090890885555,0.005737948958948927,0.00683592933945244,0.2869736774952988,-5.421579368646476,1.2487336943816043,0.869921293213527,23.0,41.0,-9.912975632072684e-05,stage5c2d,confirmation,3x3x3,27,static_only,0,0,0,221001,0,421001,fedb8539feb9341c,6bd46ec6505eab22,confirmation_occ000_path00_phase00_static_only,90af02170d880284
1.4,9.96083635461402,0.0052916829321170665,0.006835928317824537,0.28264870393488123,-5.487530016251247,1.2193014768790993,0.8661600092083405,23.0,41.0,-9.91297507150867e-05,stage5c2d,confirmation,3x3x3,27,static_only,0,0,0,221001,0,421001,fedb8539feb9341c,6bd46ec6505eab22,confirmation_occ000_path00_phase00_static_only,90af02170d880284
0.0,11.5,-0.015625,0.0068359375,0.9031904452472385,-0.442206654125274,5.193356482415394,1.0000010996994577,23.0,41.0,-9.912980109739349e-05,stage5c2d,confirmation,3x3x3,27,mobile_plus_spin_density,0,0,0,221001,321001,421001,fedb8539feb9341c,ed8e2b3e9247c45f,confirmation_occ000_path00_phase00_mobile_plus_spin_density,90af02170d880284
0.031818181818181815,11.496474135530013,0.03653764929239545,0.00683593882681888,0.8699929517104436,-0.6048426582466968,4.99944473034799,0.9996986286095179,23.0,41.0,-9.912980837777724e-05,stage5c2d,confirmation,3x3x3,27,mobile_plus_spin_density,0,0,0,221001,321001,421001,fedb8539feb9341c,ed8e2b3e9247c45f,confirmation_occ000_path00_phase00_mobile_plus_spin_density,90af02170d880284
0.06363636363636363,11.487501788455832,0.08872400462064584,0.006835940532803758,0.8388473294163865,-0.7631707376644176,4.8131825569065985,0.9989431694141209,23.0,41.0,-9.912981773863102e-05,stage5c2d,confirmation,3x3x3,27,mobile_plus_spin_density,0,0,0,221001,321001,421001,fedb8539feb9341c,ed8e2b3e9247c45f,confirmation_occ000_path00_phase00_mobile_plus_spin_density,90af02170d880284
0.09545454545454544,11.473256652121334,0.14092149521337255,0.00683594255754668,0.8096568258250906,-0.9169901844376172,4.634599717607671,0.9977499215162071,23.0,41.0,-9.912982884850083e-05,stage5c2d,confirmation,3x3x3,27,mobile_plus_spin_density,0,0,0,221001,321001,421001,fedb8539feb9341c,ed8e2b3e9247c45f,confirmation_occ000_path00_phase00_mobile_plus_spin_density,90af02170d880284
