block,occupancy_idx,path_idx,phase_idx,label,occupancy_seed,hole_path_seed,phase_batch_seed,occupancy_hash,path_hash,run_id,config_hash
confirmation,10,1,2,static_only,221011,0,1422003,5f59abb119722b67,2358d14e31384f4d,confirmation_occ010_path01_phase02_static_only,90af02170d880284
confirmation,10,1,2,mobile_plus_spin_density,221011,331002,1422003,5f59abb119722b67,f5e8287ca01c8336,confirmation_occ010_path01_phase02_mobile_plus_spin_density,90af02170d880284
confirmation,10,1,3,static_only,221011,0,1422004,5f59abb119722b67,2358d14e31384f4d,confirmation_occ010_path01_phase03_static_only,90af02170d880284
confirmation,10,1,3,mobile_plus_spin_density,221011,331002,1422004,5f59abb119722b67,f5e8287ca01c8336,confirmation_occ010_path01_phase03_mobile_plus_spin_density,90af02170d880284
confirmation,10,2,0,static_only,221011,0,1423001,5f59abb119722b67,2358d14e31384f4d,confirmation_occ010_path02_phase00_static_only,90af02170d880284
confirmation,10,2,0,mobile_plus_spin_density,221011,331003,1423001,5f59abb119722b67,9a25c4794ddc0420,confirmation_occ010_path02_phase00_mobile_plus_spin_density,90af02170d880284
confirmation,10,2,1,static_only,221011,0,1423002,5f59abb119722b67,2358d14e31384f4d,confirmation_occ010_path02_phase01_static_only,90af02170d880284
confirmation,10,2,1,mobile_plus_spin_density,221011,331003,1423002,5f59abb119722b67,9a25c4794ddc0420,confirmation_occ010_path02_phase01_mobile_plus_spin_density,90af02170d880284
confirmation,10,2,2,static_only,221011,0,1423003,5f59abb119722b67,2358d14e31384f4d,confirmation_occ010_path02_phase02_static_only,90af02170d880284
confirmation,10,2,2,mobile_plus_spin_density,221011,331003,1423003,5f59abb119722b67,9a25c4794ddc0420,confirmation_occ010_path02_phase02_mobile_plus_spin_density,90af02170d880284
confirmation,10,2,3,static_only,221011,0,1423004,5f59abb119722b67,2358d14e31384f4d,confirmation_occ010_path02_phase03_static_only,90af02170d880284
confirmation,10,2,3,mobile_plus_spin_density,221011,331003,1423004,5f59abb119722b67,9a25c4794ddc0420,confirmation_occ010_path02_phase03_mobile_plus_spin_density,90af02170d880284
confirmation,10,3,0,static_only,221011,0,1424001,5f59abb119722b67,2358d14e31384f4d,confirmation_occ010_path03_phase00_static_only,90af02170d880284
confirmation,10,3,0,mobile_plus_spin_density,221011,331004,1424001,5f59abb119722b67,d64c21d744953938,confirmation_occ010_path03_phase00_mobile_plus_spin_density,90af02170d880284
confirmation,10,3,1,static_only,221011,0,1424002,5f59abb119722b67,2358d14e31384f4d,confirmation_occ010_path03_phase01_static_only,90af02170d880284
confirmation,10,3,1,mobile_plus_spin_density,221011,331004,1424002,5f59abb119722b67,d64c21d744953938,confirmation_occ010_path03_phase01_mobile_plus_spin_density,90af02170d880284
confirmation,10,3,2,static_only,221011,0,1424003,5f59abb119722b67,2358d14e31384f4d,confirmation_occ010_path03_phase02_static_only,90af02170d880284
confirmation,10,3,2,mobile_plus_spin_density,221011,331004,1424003,5f59abb119722b67,d64c21d744953938,confirmation_occ010_path03_phase02_mobile_plus_spin_density,90af02170d880284
confirmation,10,3,3,static_only,221011,0,1424004,5f59abb119722b67,2358d14e31384f4d,confirmation_occ010_path03_phase03_static_only,90af02170d880284
confirmation,10,3,3,mobile_plus_spin_density,221011,331004,1424004,5f59abb119722b67,d64c21d744953938,confirmation_occ010_path03_phase03_mobile_plus_spin_density,90af02170d880284
confirmation,11,0,0,static_only,221012,0,1521001,65d9e4ce438b8f33,3d269355ed300c69,confirmation_occ011_path00_phase00_static_only,90af02170d880284
confirmation,11,0,0,mobile_plus_spin_density,221012,332001,1521001,65d9e4ce438b8f33,a5928d4b00a7b628,confirmation_occ011_path00_phase00_mobile_plus_spin_density,90af02170d880284
confirmation,11,0,1,static_only,221012,0,1521002,65d9e4ce438b8f33,3d269355ed300c69,confirmation_occ011_path00_phase01_static_only,90af02170d880284
confirmation,11,0,1,mobile_plus_spin_density,221012,332001,1521002,65d9e4ce438b8f33,a5928d4b00a7b628,confirmation_occ011_path00_phase01_mobile_plus_spin_density,90af02170d880284
confirmation,11,0,2,static_only,221012,0,1521003,65d9e4ce438b8f33,3d269355ed300c69,confirmation_occ011_path00_phase02_static_only,90af02170d880284
confirmation,11,0,2,mobile_plus_spin_density,221012,332001,1521003,65d9e4ce438b8f33,a5928d4b00a7b628,confirmation_occ011_path00_phase02_mobile_plus_spin_density,90af02170d880284
confirmation,11,0,3,static_only,221012,0,1521004,65d9e4ce438b8f33,3d269355ed300c69,confirmation_occ011_path00_phase03_static_only,90af02170d880284
confirmation,11,0,3,mobile_plus_spin_density,221012,332001,1521004,65d9e4ce438b8f33,a5928d4b00a7b628,confirmation_occ011_path00_phase03_mobile_plus_spin_density,90af02170d880284
confirmation,11,1,0,static_only,221012,0,1522001,65d9e4ce438b8f33,3d269355ed300c69,confirmation_occ011_path01_phase00_static_only,90af02170d880284
confirmation,11,1,0,mobile_plus_spin_density,221012,332002,1522001,65d9e4ce438b8f33,21c70d37699a0286,confirmation_occ011_path01_phase00_mobile_plus_spin_density,90af02170d880284
confirmation,11,1,1,static_only,221012,0,1522002,65d9e4ce438b8f33,3d269355ed300c69,confirmation_occ011_path01_phase01_static_only,90af02170d880284
confirmation,11,1,1,mobile_plus_spin_density,221012,332002,1522002,65d9e4ce438b8f33,21c70d37699a0286,confirmation_occ011_path01_phase01_mobile_plus_spin_density,90af02170d880284
confirmation,11,1,2,static_only,221012,0,1522003,65d9e4ce438b8f33,3d269355ed300c69,confirmation_occ011_path01_phase02_static_only,90af02170d880284
confirmation,11,1,2,mobile_plus_spin_density,221012,332002,1522003,65d9e4ce438b8f33,21c70d37699a0286,confirmation_occ011_path01_phase02_mobile_plus_spin_density,90af02170d880284
confirmation,11,1,3,static_only,221012,0,1522004,65d9e4ce438b8f33,3d269355ed300c69,confirmation_occ011_path01_phase03_static_only,90af02170d880284
confirmation,11,1,3,mobile_plus_spin_density,221012,332002,1522004,65d9e4ce438b8f33,21c70d37699a0286,confirmation_occ011_path01_phase03_mobile_plus_spin_density,90af02170d880284
confirmation,11,2,0,static_only,221012,0,1523001,65d9e4ce438b8f33,3d269355ed300c69,confirmation_occ011_path02_phase00_static_only,90af02170d880284
confirmation,11,2,0,mobile_plus_spin_density,221012,332003,1523001,65d9e4ce438b8f33,970110a80cf13428,confirmation_occ011_path02_phase00_mobile_plus_spin_density,90af02170d880284
confirmation,11,2,1,static_only,221012,0,1523002,65d9e4ce438b8f33,3d269355ed300c69,confirmation_occ011_path02_phase01_static_only,90af02170d880284
confirmation,11,2,1,mobile_plus_spin_density,221012,332003,1523002,65d9e4ce438b8f33,970110a80cf13428,confirmation_occ011_path02_phase01_mobile_plus_spin_density,90af02170d880284
confirmation,11,2,2,static_only,221012,0,1523003,65d9e4ce438b8f33,3d269355ed300c69,confirmation_occ011_path02_phase02_static_only,90af02170d880284
confirmation,11,2,2,mobile_plus_spin_density,221012,332003,1523003,65d9e4ce438b8f33,970110a80cf13428,confirmation_occ011_path02_phase02_mobile_plus_spin_density,90af02170d880284
confirmation,11,2,3,static_only,221012,0,1523004,65d9e4ce438b8f33,3d269355ed300c69,confirmation_occ011_path02_phase03_static_only,90af02170d880284
confirmation,11,2,3,mobile_plus_spin_density,221012,332003,1523004,65d9e4ce438b8f33,970110a80cf13428,confirmation_occ011_path02_phase03_mobile_plus_spin_density,90af02170d880284
confirmation,11,3,0,static_only,221012,0,1524001,65d9e4ce438b8f33,3d269355ed300c69,confirmation_occ011_path03_phase00_static_only,90af02170d880284
confirmation,11,3,0,mobile_plus_spin_density,221012,332004,1524001,65d9e4ce438b8f33,adf2b36d330cd998,confirmation_occ011_path03_phase00_mobile_plus_spin_density,90af02170d880284
confirmation,11,3,1,static_only,221012,0,1524002,65d9e4ce438b8f33,3d269355ed300c69,confirmation_occ011_path03_phase01_static_only,90af02170d880284
confirmation,11,3,1,mobile_plus_spin_density,221012,332004,1524002,65d9e4ce438b8f33,adf2b36d330cd998,confirmation_occ011_path03_phase01_mobile_plus_spin_density,90af02170d880284
confirmation,11,3,2,static_only,221012,0,1524003,65d9e4ce438b8f33,3d269355ed300c69,confirmation_occ011_path03_phase02_static_only,90af02170d880284
confirmation,11,3,2,mobile_plus_spin_density,221012,332004,1524003,65d9e4ce438b8f33,adf2b36d330cd998,confirmation_occ011_path03_phase02_mobile_plus_spin_density,90af02170d880284
confirmation,11,3,3,static_only,221012,0,1524004,65d9e4ce438b8f33,3d269355ed300c69,confirmation_occ011_path03_phase03_static_only,90af02170d880284
confirmation,11,3,3,mobile_plus_spin_density,221012,332004,1524004,65d9e4ce438b8f33,adf2b36d330cd998,confirmation_occ011_path03_phase03_mobile_plus_spin_density,90af02170d880284
