stage,block,shape,N,label,occupancy_idx,path_idx,phase_idx,occupancy_seed,hole_path_seed,phase_batch_seed,occupancy_hash,path_hash,run_id,xi2_db_fixed,xi2_db_min,fixed_time,time_at_min,N_eff_fixed,active_bonds_fixed,runtime_seconds,config_hash
stage5c2d,confirmation,3x3x3,27,static_only,5,2,3,221006,0,923004,97c0f99961733de4,5f0a0c397e9824cb,confirmation_occ005_path02_phase03_static_only,-3.497121398641853,-4.751465340283706,0.9227272727272726,1.4,23.0,38.0,0.3144431670079939,90af02170d880284
stage5c2d,confirmation,3x3x3,27,mobile_plus_spin_density,5,2,3,221006,326003,923004,97c0f99961733de4,5ea3ffed5d1b0277,confirmation_occ005_path02_phase03_mobile_plus_spin_density,-2.9561559846049597,-3.6831584709219163,0.9227272727272726,1.4,23.0,36.0,0.31182783300755545,90af02170d880284
stage5c2d,confirmation,3x3x3,27,static_only,5,3,0,221006,0,924001,97c0f99961733de4,5f0a0c397e9824cb,confirmation_occ005_path03_phase00_static_only,-3.6479808403695375,-4.989520264471972,0.9227272727272726,1.4,23.0,38.0,0.3128417079569772,90af02170d880284
stage5c2d,confirmation,3x3x3,27,mobile_plus_spin_density,5,3,0,221006,326004,924001,97c0f99961733de4,f54cc0c644679236,confirmation_occ005_path03_phase00_mobile_plus_spin_density,-3.316598329950003,-4.469641976430626,0.9227272727272726,1.4,23.0,37.0,0.31295083300210536,90af02170d880284
stage5c2d,confirmation,3x3x3,27,static_only,5,3,1,221006,0,924002,97c0f99961733de4,5f0a0c397e9824cb,confirmation_occ005_path03_phase01_static_only,-3.5295461099414425,-4.8488448276084375,0.9227272727272726,1.4,23.0,38.0,0.31362949998583645,90af02170d880284
stage5c2d,confirmation,3x3x3,27,mobile_plus_spin_density,5,3,1,221006,326004,924002,97c0f99961733de4,f54cc0c644679236,confirmation_occ005_path03_phase01_mobile_plus_spin_density,-3.1298997365636643,-4.267649594889432,0.9227272727272726,1.4,23.0,37.0,0.31226829101797193,90af02170d880284
stage5c2d,confirmation,3x3x3,27,static_only,5,3,2,221006,0,924003,97c0f99961733de4,5f0a0c397e9824cb,confirmation_occ005_path03_phase02_static_only,-3.4152163807784763,-4.7672987340062445,0.9227272727272726,1.4,23.0,38.0,0.3130767500260845,90af02170d880284
stage5c2d,confirmation,3x3x3,27,mobile_plus_spin_density,5,3,2,221006,326004,924003,97c0f99961733de4,f54cc0c644679236,confirmation_occ005_path03_phase02_mobile_plus_spin_density,-3.131921488794915,-4.29969520107856,0.9227272727272726,1.4,23.0,37.0,0.3127124169841409,90af02170d880284
stage5c2d,confirmation,3x3x3,27,static_only,5,3,3,221006,0,924004,97c0f99961733de4,5f0a0c397e9824cb,confirmation_occ005_path03_phase03_static_only,-3.2574131986752612,-4.619894394380973,0.9227272727272726,1.4,23.0,38.0,0.31424199999310076,90af02170d880284
stage5c2d,confirmation,3x3x3,27,mobile_plus_spin_density,5,3,3,221006,326004,924004,97c0f99961733de4,f54cc0c644679236,confirmation_occ005_path03_phase03_mobile_plus_spin_density,-2.8936738891406524,-3.9748707666985976,0.9227272727272726,1.4,23.0,37.0,0.3116447079810314,90af02170d880284
stage5c2d,confirmation,3x3x3,27,static_only,6,0,0,221007,0,1021001,b37563fb0612efd5,73ed38992453ff52,confirmation_occ006_path00_phase00_static_only,-2.6835723313939734,-3.859706857239577,0.9227272727272726,1.4,21.0,28.0,0.2759651250089519,90af02170d880284
stage5c2d,confirmation,3x3x3,27,mobile_plus_spin_density,6,0,0,221007,327001,1021001,b37563fb0612efd5,db984f6c56303569,confirmation_occ006_path00_phase00_mobile_plus_spin_density,-2.056584801271558,-2.6329468409908046,0.9227272727272726,1.4,21.0,27.0,0.274092041014228,90af02170d880284
stage5c2d,confirmation,3x3x3,27,static_only,6,0,1,221007,0,1021002,b37563fb0612efd5,73ed38992453ff52,confirmation_occ006_path00_phase01_static_only,-2.8261605183746763,-3.980743293168923,0.9227272727272726,1.4,21.0,28.0,0.2753728329553269,90af02170d880284
stage5c2d,confirmation,3x3x3,27,mobile_plus_spin_density,6,0,1,221007,327001,1021002,b37563fb0612efd5,db984f6c56303569,confirmation_occ006_path00_phase01_mobile_plus_spin_density,-2.25687205917709,-2.7105837790431235,0.9227272727272726,1.1454545454545453,21.0,27.0,0.27444450004259124,90af02170d880284
stage5c2d,confirmation,3x3x3,27,static_only,6,0,2,221007,0,1021003,b37563fb0612efd5,73ed38992453ff52,confirmation_occ006_path00_phase02_static_only,-2.810799520178546,-3.9414101230431102,0.9227272727272726,1.4,21.0,28.0,0.27537162497173995,90af02170d880284
stage5c2d,confirmation,3x3x3,27,mobile_plus_spin_density,6,0,2,221007,327001,1021003,b37563fb0612efd5,db984f6c56303569,confirmation_occ006_path00_phase02_mobile_plus_spin_density,-2.0848141174091,-2.520462894232283,0.9227272727272726,1.1454545454545453,21.0,27.0,0.2699152500135824,90af02170d880284
stage5c2d,confirmation,3x3x3,27,static_only,6,0,3,221007,0,1021004,b37563fb0612efd5,73ed38992453ff52,confirmation_occ006_path00_phase03_static_only,-2.690119960107445,-3.8524289276731762,0.9227272727272726,1.4,21.0,28.0,0.27021787501871586,90af02170d880284
stage5c2d,confirmation,3x3x3,27,mobile_plus_spin_density,6,0,3,221007,327001,1021004,b37563fb0612efd5,db984f6c56303569,confirmation_occ006_path00_phase03_mobile_plus_spin_density,-2.065721850573063,-2.5591945655327826,0.9227272727272726,1.4,21.0,27.0,0.26942258299095556,90af02170d880284
stage5c2d,confirmation,3x3x3,27,static_only,6,1,0,221007,0,1022001,b37563fb0612efd5,73ed38992453ff52,confirmation_occ006_path01_phase00_static_only,-2.9597877033813784,-4.071037132329918,0.9227272727272726,1.4,21.0,28.0,0.27043249999405816,90af02170d880284
stage5c2d,confirmation,3x3x3,27,mobile_plus_spin_density,6,1,0,221007,327002,1022001,b37563fb0612efd5,f067071cb3ab4501,confirmation_occ006_path01_phase00_mobile_plus_spin_density,-2.026210453779332,-2.6842405188734957,0.9227272727272726,1.4,21.0,28.0,0.27470841695321724,90af02170d880284
stage5c2d,confirmation,3x3x3,27,static_only,6,1,1,221007,0,1022002,b37563fb0612efd5,73ed38992453ff52,confirmation_occ006_path01_phase01_static_only,-2.6521635224370286,-3.8292568420007282,0.9227272727272726,1.4,21.0,28.0,0.2704495000070892,90af02170d880284
stage5c2d,confirmation,3x3x3,27,mobile_plus_spin_density,6,1,1,221007,327002,1022002,b37563fb0612efd5,f067071cb3ab4501,confirmation_occ006_path01_phase01_mobile_plus_spin_density,-2.0333117232369333,-2.5637644832078217,0.9227272727272726,1.4,21.0,28.0,0.2740254999953322,90af02170d880284
stage5c2d,confirmation,3x3x3,27,static_only,6,1,2,221007,0,1022003,b37563fb0612efd5,73ed38992453ff52,confirmation_occ006_path01_phase02_static_only,-2.772691003212975,-3.8448306803319894,0.9227272727272726,1.4,21.0,28.0,0.26934304099995643,90af02170d880284
stage5c2d,confirmation,3x3x3,27,mobile_plus_spin_density,6,1,2,221007,327002,1022003,b37563fb0612efd5,f067071cb3ab4501,confirmation_occ006_path01_phase02_mobile_plus_spin_density,-1.5451992807678627,-2.3392296902959107,0.9227272727272726,1.4,21.0,28.0,0.2743718749843538,90af02170d880284
stage5c2d,confirmation,3x3x3,27,static_only,6,1,3,221007,0,1022004,b37563fb0612efd5,73ed38992453ff52,confirmation_occ006_path01_phase03_static_only,-2.6330868913373067,-3.8671951799332893,0.9227272727272726,1.4,21.0,28.0,0.2691177499946207,90af02170d880284
stage5c2d,confirmation,3x3x3,27,mobile_plus_spin_density,6,1,3,221007,327002,1022004,b37563fb0612efd5,f067071cb3ab4501,confirmation_occ006_path01_phase03_mobile_plus_spin_density,-1.8167299278725295,-2.5011808961953745,0.9227272727272726,1.4,21.0,28.0,0.27339254098478705,90af02170d880284
stage5c2d,confirmation,3x3x3,27,static_only,6,2,0,221007,0,1023001,b37563fb0612efd5,73ed38992453ff52,confirmation_occ006_path02_phase00_static_only,-2.847625926611096,-3.9252483467354797,0.9227272727272726,1.4,21.0,28.0,0.2680915839737281,90af02170d880284
stage5c2d,confirmation,3x3x3,27,mobile_plus_spin_density,6,2,0,221007,327003,1023001,b37563fb0612efd5,ece485155d85e071,confirmation_occ006_path02_phase00_mobile_plus_spin_density,-2.7795632674319086,-3.334422420430575,0.9227272727272726,1.4,21.0,30.0,0.27578808303223923,90af02170d880284
stage5c2d,confirmation,3x3x3,27,static_only,6,2,1,221007,0,1023002,b37563fb0612efd5,73ed38992453ff52,confirmation_occ006_path02_phase01_static_only,-2.693273543066727,-3.833014972077245,0.9227272727272726,1.4,21.0,28.0,0.2678367079934105,90af02170d880284
stage5c2d,confirmation,3x3x3,27,mobile_plus_spin_density,6,2,1,221007,327003,1023002,b37563fb0612efd5,ece485155d85e071,confirmation_occ006_path02_phase01_mobile_plus_spin_density,-2.660308505883999,-3.483499021592334,0.9227272727272726,1.4,21.0,30.0,0.27546179201453924,90af02170d880284
stage5c2d,confirmation,3x3x3,27,static_only,6,2,2,221007,0,1023003,b37563fb0612efd5,73ed38992453ff52,confirmation_occ006_path02_phase02_static_only,-3.1368927317364674,-4.24913787887141,0.9227272727272726,1.4,21.0,28.0,0.26830845896620303,90af02170d880284
stage5c2d,confirmation,3x3x3,27,mobile_plus_spin_density,6,2,2,221007,327003,1023003,b37563fb0612efd5,ece485155d85e071,confirmation_occ006_path02_phase02_mobile_plus_spin_density,-2.959397678070237,-3.46572462587837,0.9227272727272726,1.4,21.0,30.0,0.27513479097979143,90af02170d880284
stage5c2d,confirmation,3x3x3,27,static_only,6,2,3,221007,0,1023004,b37563fb0612efd5,73ed38992453ff52,confirmation_occ006_path02_phase03_static_only,-2.5976662668126487,-3.763899406487272,0.9227272727272726,1.4,21.0,28.0,0.2676123330020346,90af02170d880284
stage5c2d,confirmation,3x3x3,27,mobile_plus_spin_density,6,2,3,221007,327003,1023004,b37563fb0612efd5,ece485155d85e071,confirmation_occ006_path02_phase03_mobile_plus_spin_density,-2.568147779398158,-3.2022749155188315,0.9227272727272726,1.4,21.0,30.0,0.27569691702956334,90af02170d880284
stage5c2d,confirmation,3x3x3,27,static_only,6,3,0,221007,0,1024001,b37563fb0612efd5,73ed38992453ff52,confirmation_occ006_path03_phase00_static_only,-2.6971497900523405,-3.9140949300721717,0.9227272727272726,1.4,21.0,28.0,0.2679125419817865,90af02170d880284
stage5c2d,confirmation,3x3x3,27,mobile_plus_spin_density,6,3,0,221007,327004,1024001,b37563fb0612efd5,6bddabcb3f6b6f5f,confirmation_occ006_path03_phase00_mobile_plus_spin_density,-2.231969259346271,-3.0024199394218174,0.9227272727272726,1.4,21.0,30.0,0.27904795797076076,90af02170d880284
stage5c2d,confirmation,3x3x3,27,static_only,6,3,1,221007,0,1024002,b37563fb0612efd5,73ed38992453ff52,confirmation_occ006_path03_phase01_static_only,-2.4788031213342285,-3.627163818353198,0.9227272727272726,1.4,21.0,28.0,0.26815945899579674,90af02170d880284
stage5c2d,confirmation,3x3x3,27,mobile_plus_spin_density,6,3,1,221007,327004,1024002,b37563fb0612efd5,6bddabcb3f6b6f5f,confirmation_occ006_path03_phase01_mobile_plus_spin_density,-2.28210378417375,-3.1122179836576462,0.9227272727272726,1.4,21.0,30.0,0.27989445900311694,90af02170d880284
stage5c2d,confirmation,3x3x3,27,static_only,6,3,2,221007,0,1024003,b37563fb0612efd5,73ed38992453ff52,confirmation_occ006_path03_phase02_static_only,-3.0132509398564773,-4.238393167276698,0.9227272727272726,1.4,21.0,28.0,0.26938191696535796,90af02170d880284
stage5c2d,confirmation,3x3x3,27,mobile_plus_spin_density,6,3,2,221007,327004,1024003,b37563fb0612efd5,6bddabcb3f6b6f5f,confirmation_occ006_path03_phase02_mobile_plus_spin_density,-2.56259955596685,-3.4409094512379372,0.9227272727272726,1.4,21.0,30.0,0.2779776249662973,90af02170d880284
stage5c2d,confirmation,3x3x3,27,static_only,6,3,3,221007,0,1024004,b37563fb0612efd5,73ed38992453ff52,confirmation_occ006_path03_phase03_static_only,-2.6089385762636654,-3.7855993973387996,0.9227272727272726,1.4,21.0,28.0,0.2689637909643352,90af02170d880284
stage5c2d,confirmation,3x3x3,27,mobile_plus_spin_density,6,3,3,221007,327004,1024004,b37563fb0612efd5,6bddabcb3f6b6f5f,confirmation_occ006_path03_phase03_mobile_plus_spin_density,-2.1507899992412733,-2.9138240021928965,0.9227272727272726,1.4,21.0,30.0,0.2780982500407845,90af02170d880284
stage5c2d,confirmation,3x3x3,27,static_only,7,0,0,221008,0,1121001,cd90e896932fe568,2b8623206d6561db,confirmation_occ007_path00_phase00_static_only,-3.5888469552021203,-4.900117012697539,0.9227272727272726,1.4,24.0,41.0,0.31669683300424367,90af02170d880284
stage5c2d,confirmation,3x3x3,27,mobile_plus_spin_density,7,0,0,221008,328001,1121001,cd90e896932fe568,a6028bdd1a84688d,confirmation_occ007_path00_phase00_mobile_plus_spin_density,-3.0663934677624476,-4.121692196421037,0.9227272727272726,1.3363636363636362,24.0,41.0,0.3180708750151098,90af02170d880284
stage5c2d,confirmation,3x3x3,27,static_only,7,0,1,221008,0,1121002,cd90e896932fe568,2b8623206d6561db,confirmation_occ007_path00_phase01_static_only,-3.315773455604244,-4.580245422936584,0.9227272727272726,1.4,24.0,41.0,0.31709399999817833,90af02170d880284
stage5c2d,confirmation,3x3x3,27,mobile_plus_spin_density,7,0,1,221008,328001,1121002,cd90e896932fe568,a6028bdd1a84688d,confirmation_occ007_path00_phase01_mobile_plus_spin_density,-2.920935982648549,-4.010689928193843,0.9227272727272726,1.3363636363636362,24.0,41.0,0.3179504169966094,90af02170d880284
stage5c2d,confirmation,3x3x3,27,static_only,7,0,2,221008,0,1121003,cd90e896932fe568,2b8623206d6561db,confirmation_occ007_path00_phase02_static_only,-3.5290711556485377,-4.966564733509506,0.9227272727272726,1.4,24.0,41.0,0.3209948750445619,90af02170d880284
stage5c2d,confirmation,3x3x3,27,mobile_plus_spin_density,7,0,2,221008,328001,1121003,cd90e896932fe568,a6028bdd1a84688d,confirmation_occ007_path00_phase02_mobile_plus_spin_density,-3.1497776819998906,-4.316588868588061,0.9227272727272726,1.3363636363636362,24.0,41.0,0.32611854100832716,90af02170d880284
stage5c2d,confirmation,3x3x3,27,static_only,7,0,3,221008,0,1121004,cd90e896932fe568,2b8623206d6561db,confirmation_occ007_path00_phase03_static_only,-3.950961738506127,-5.189217695117203,0.9227272727272726,1.4,24.0,41.0,0.3281294589978643,90af02170d880284
stage5c2d,confirmation,3x3x3,27,mobile_plus_spin_density,7,0,3,221008,328001,1121004,cd90e896932fe568,a6028bdd1a84688d,confirmation_occ007_path00_phase03_mobile_plus_spin_density,-3.4694927763850685,-4.539142175992112,0.9227272727272726,1.3363636363636362,24.0,41.0,0.3255513749900274,90af02170d880284
stage5c2d,confirmation,3x3x3,27,static_only,7,1,0,221008,0,1122001,cd90e896932fe568,2b8623206d6561db,confirmation_occ007_path01_phase00_static_only,-3.6544127429706093,-4.936060551778288,0.9227272727272726,1.4,24.0,41.0,0.3247787909931503,90af02170d880284
stage5c2d,confirmation,3x3x3,27,mobile_plus_spin_density,7,1,0,221008,328002,1122001,cd90e896932fe568,0c85d11d8cf99c76,confirmation_occ007_path01_phase00_mobile_plus_spin_density,-3.194704461986702,-4.307516830415207,0.9227272727272726,1.4,24.0,41.0,0.32588687498355284,90af02170d880284
stage5c2d,confirmation,3x3x3,27,static_only,7,1,1,221008,0,1122002,cd90e896932fe568,2b8623206d6561db,confirmation_occ007_path01_phase01_static_only,-3.6794659962248515,-5.080187100505579,0.9227272727272726,1.4,24.0,41.0,0.32437054201727733,90af02170d880284
stage5c2d,confirmation,3x3x3,27,mobile_plus_spin_density,7,1,1,221008,328002,1122002,cd90e896932fe568,0c85d11d8cf99c76,confirmation_occ007_path01_phase01_mobile_plus_spin_density,-3.2203251333100553,-4.5117133279869694,0.9227272727272726,1.4,24.0,41.0,0.3254004580085166,90af02170d880284
stage5c2d,confirmation,3x3x3,27,static_only,7,1,2,221008,0,1122003,cd90e896932fe568,2b8623206d6561db,confirmation_occ007_path01_phase02_static_only,-3.476125646985508,-4.851913328467975,0.9227272727272726,1.4,24.0,41.0,0.3244580830214545,90af02170d880284
stage5c2d,confirmation,3x3x3,27,mobile_plus_spin_density,7,1,2,221008,328002,1122003,cd90e896932fe568,0c85d11d8cf99c76,confirmation_occ007_path01_phase02_mobile_plus_spin_density,-2.928373445903542,-4.188240611726096,0.9227272727272726,1.4,24.0,41.0,0.32563362503424287,90af02170d880284
stage5c2d,confirmation,3x3x3,27,static_only,7,1,3,221008,0,1122004,cd90e896932fe568,2b8623206d6561db,confirmation_occ007_path01_phase03_static_only,-3.9728716657631837,-5.191268658567917,0.9227272727272726,1.4,24.0,41.0,0.32494525000220165,90af02170d880284
stage5c2d,confirmation,3x3x3,27,mobile_plus_spin_density,7,1,3,221008,328002,1122004,cd90e896932fe568,0c85d11d8cf99c76,confirmation_occ007_path01_phase03_mobile_plus_spin_density,-3.30963620842166,-4.452849407550291,0.9227272727272726,1.4,24.0,41.0,0.3259012090275064,90af02170d880284
stage5c2d,confirmation,3x3x3,27,static_only,7,2,0,221008,0,1123001,cd90e896932fe568,2b8623206d6561db,confirmation_occ007_path02_phase00_static_only,-3.721941668350988,-5.12015405666938,0.9227272727272726,1.4,24.0,41.0,0.32490945799509063,90af02170d880284
stage5c2d,confirmation,3x3x3,27,mobile_plus_spin_density,7,2,0,221008,328003,1123001,cd90e896932fe568,251b5b959f9e8bba,confirmation_occ007_path02_phase00_mobile_plus_spin_density,-2.9854275920404434,-3.8327689439258803,0.9227272727272726,1.2409090909090907,24.0,42.0,0.32771045895060524,90af02170d880284
stage5c2d,confirmation,3x3x3,27,static_only,7,2,1,221008,0,1123002,cd90e896932fe568,2b8623206d6561db,confirmation_occ007_path02_phase01_static_only,-3.783157332210994,-5.108680362067855,0.9227272727272726,1.4,24.0,41.0,0.32508824998512864,90af02170d880284
stage5c2d,confirmation,3x3x3,27,mobile_plus_spin_density,7,2,1,221008,328003,1123002,cd90e896932fe568,251b5b959f9e8bba,confirmation_occ007_path02_phase01_mobile_plus_spin_density,-3.1693959680233306,-4.065455439805705,0.9227272727272726,1.3363636363636362,24.0,42.0,0.3291142919915728,90af02170d880284
stage5c2d,confirmation,3x3x3,27,static_only,7,2,2,221008,0,1123003,cd90e896932fe568,2b8623206d6561db,confirmation_occ007_path02_phase02_static_only,-3.9472635688622444,-5.353771514012396,0.9227272727272726,1.4,24.0,41.0,0.3250784580013715,90af02170d880284
stage5c2d,confirmation,3x3x3,27,mobile_plus_spin_density,7,2,2,221008,328003,1123003,cd90e896932fe568,251b5b959f9e8bba,confirmation_occ007_path02_phase02_mobile_plus_spin_density,-3.422772662739557,-4.28077761938397,0.9227272727272726,1.2409090909090907,24.0,42.0,0.3287600420298986,90af02170d880284
stage5c2d,confirmation,3x3x3,27,static_only,7,2,3,221008,0,1123004,cd90e896932fe568,2b8623206d6561db,confirmation_occ007_path02_phase03_static_only,-3.491546069923706,-4.879453724085329,0.9227272727272726,1.4,24.0,41.0,0.32429420901462436,90af02170d880284
stage5c2d,confirmation,3x3x3,27,mobile_plus_spin_density,7,2,3,221008,328003,1123004,cd90e896932fe568,251b5b959f9e8bba,confirmation_occ007_path02_phase03_mobile_plus_spin_density,-3.386788786038722,-4.284657554987666,0.9227272727272726,1.2409090909090907,24.0,42.0,0.32853304099990055,90af02170d880284
stage5c2d,confirmation,3x3x3,27,static_only,7,3,0,221008,0,1124001,cd90e896932fe568,2b8623206d6561db,confirmation_occ007_path03_phase00_static_only,-3.4843839204145572,-4.846026762682354,0.9227272727272726,1.4,24.0,41.0,0.32396412501111627,90af02170d880284
stage5c2d,confirmation,3x3x3,27,mobile_plus_spin_density,7,3,0,221008,328004,1124001,cd90e896932fe568,d7758d4047a97429,confirmation_occ007_path03_phase00_mobile_plus_spin_density,-3.4482857353089074,-4.525362745750889,0.9227272727272726,1.3045454545454545,24.0,41.0,0.32613741600653157,90af02170d880284
stage5c2d,confirmation,3x3x3,27,static_only,7,3,1,221008,0,1124002,cd90e896932fe568,2b8623206d6561db,confirmation_occ007_path03_phase01_static_only,-3.8116476935436916,-5.106329034299919,0.9227272727272726,1.4,24.0,41.0,0.3238002079888247,90af02170d880284
stage5c2d,confirmation,3x3x3,27,mobile_plus_spin_density,7,3,1,221008,328004,1124002,cd90e896932fe568,d7758d4047a97429,confirmation_occ007_path03_phase01_mobile_plus_spin_density,-3.6121443575801813,-4.617817027407905,0.9227272727272726,1.3045454545454545,24.0,41.0,0.3257792500080541,90af02170d880284
stage5c2d,confirmation,3x3x3,27,static_only,7,3,2,221008,0,1124003,cd90e896932fe568,2b8623206d6561db,confirmation_occ007_path03_phase02_static_only,-3.2256036986121757,-4.6373161077213805,0.9227272727272726,1.4,24.0,41.0,0.32376454095356166,90af02170d880284
stage5c2d,confirmation,3x3x3,27,mobile_plus_spin_density,7,3,2,221008,328004,1124003,cd90e896932fe568,d7758d4047a97429,confirmation_occ007_path03_phase02_mobile_plus_spin_density,-3.0213691198677743,-4.093540679963167,0.9227272727272726,1.3045454545454545,24.0,41.0,0.3265837910003029,90af02170d880284
stage5c2d,confirmation,3x3x3,27,static_only,7,3,3,221008,0,1124004,cd90e896932fe568,2b8623206d6561db,confirmation_occ007_path03_phase03_static_only,-3.8193534024380993,-5.2422662198183865,0.9227272727272726,1.4,24.0,41.0,0.3245947089744732,90af02170d880284
stage5c2d,confirmation,3x3x3,27,mobile_plus_spin_density,7,3,3,221008,328004,1124004,cd90e896932fe568,d7758d4047a97429,confirmation_occ007_path03_phase03_mobile_plus_spin_density,-3.932923118360552,-5.048016646115436,0.9227272727272726,1.3045454545454545,24.0,41.0,0.32628308300627396,90af02170d880284
stage5c2d,confirmation,3x3x3,27,static_only,8,0,0,221009,0,1221001,0a53dffee467c970,ac3318004c79ccfc,confirmation_occ008_path00_phase00_static_only,-2.58278389128271,-3.6448863642272396,0.9227272727272726,1.4,20.0,26.0,0.2684446250204928,90af02170d880284
stage5c2d,confirmation,3x3x3,27,mobile_plus_spin_density,8,0,0,221009,329001,1221001,0a53dffee467c970,7a7202d05e73546f,confirmation_occ008_path00_phase00_mobile_plus_spin_density,-2.091774097635305,-2.868272379464888,0.9227272727272726,1.368181818181818,20.0,26.0,0.2728762080078013,90af02170d880284
stage5c2d,confirmation,3x3x3,27,static_only,8,0,1,221009,0,1221002,0a53dffee467c970,ac3318004c79ccfc,confirmation_occ008_path00_phase01_static_only,-2.619382009331807,-3.5900835683804906,0.9227272727272726,1.4,20.0,26.0,0.2682275000261143,90af02170d880284
stage5c2d,confirmation,3x3x3,27,mobile_plus_spin_density,8,0,1,221009,329001,1221002,0a53dffee467c970,7a7202d05e73546f,confirmation_occ008_path00_phase01_mobile_plus_spin_density,-2.0809753024756046,-3.0702886872519857,0.9227272727272726,1.368181818181818,20.0,26.0,0.2730045830248855,90af02170d880284
stage5c2d,confirmation,3x3x3,27,static_only,8,0,2,221009,0,1221003,0a53dffee467c970,ac3318004c79ccfc,confirmation_occ008_path00_phase02_static_only,-2.740772657748478,-3.7355692930109674,0.9227272727272726,1.4,20.0,26.0,0.2688233330263756,90af02170d880284
stage5c2d,confirmation,3x3x3,27,mobile_plus_spin_density,8,0,2,221009,329001,1221003,0a53dffee467c970,7a7202d05e73546f,confirmation_occ008_path00_phase02_mobile_plus_spin_density,-2.11973954728113,-2.892192983588457,0.9227272727272726,1.368181818181818,20.0,26.0,0.2721881669713184,90af02170d880284
stage5c2d,confirmation,3x3x3,27,static_only,8,0,3,221009,0,1221004,0a53dffee467c970,ac3318004c79ccfc,confirmation_occ008_path00_phase03_static_only,-3.0452256894004748,-4.022963404969378,0.9227272727272726,1.4,20.0,26.0,0.2686144160106778,90af02170d880284
stage5c2d,confirmation,3x3x3,27,mobile_plus_spin_density,8,0,3,221009,329001,1221004,0a53dffee467c970,7a7202d05e73546f,confirmation_occ008_path00_phase03_mobile_plus_spin_density,-2.4841132572918423,-3.140367450871848,0.9227272727272726,1.368181818181818,20.0,26.0,0.27159545896574855,90af02170d880284
stage5c2d,confirmation,3x3x3,27,static_only,8,1,0,221009,0,1222001,0a53dffee467c970,ac3318004c79ccfc,confirmation_occ008_path01_phase00_static_only,-2.673208168667402,-3.7258217677325405,0.9227272727272726,1.4,20.0,26.0,0.2690958339953795,90af02170d880284
stage5c2d,confirmation,3x3x3,27,mobile_plus_spin_density,8,1,0,221009,329002,1222001,0a53dffee467c970,fb1928d25ca889b7,confirmation_occ008_path01_phase00_mobile_plus_spin_density,-2.102165949978745,-2.7589519707657044,0.9227272727272726,1.4,20.0,31.0,0.2808959169778973,90af02170d880284
stage5c2d,confirmation,3x3x3,27,static_only,8,1,1,221009,0,1222002,0a53dffee467c970,ac3318004c79ccfc,confirmation_occ008_path01_phase01_static_only,-2.8977517858587287,-3.9375083002986067,0.9227272727272726,1.4,20.0,26.0,0.2690297090448439,90af02170d880284
stage5c2d,confirmation,3x3x3,27,mobile_plus_spin_density,8,1,1,221009,329002,1222002,0a53dffee467c970,fb1928d25ca889b7,confirmation_occ008_path01_phase01_mobile_plus_spin_density,-2.1792605325398866,-2.7847169966325525,0.9227272727272726,1.4,20.0,31.0,0.28070254198974,90af02170d880284
stage5c2d,confirmation,3x3x3,27,static_only,8,1,2,221009,0,1222003,0a53dffee467c970,ac3318004c79ccfc,confirmation_occ008_path01_phase02_static_only,-2.5802474012452477,-3.646923825455728,0.9227272727272726,1.4,20.0,26.0,0.2690077910083346,90af02170d880284
stage5c2d,confirmation,3x3x3,27,mobile_plus_spin_density,8,1,2,221009,329002,1222003,0a53dffee467c970,fb1928d25ca889b7,confirmation_occ008_path01_phase02_mobile_plus_spin_density,-2.1072665237983563,-2.7359893002161035,0.9227272727272726,1.4,20.0,31.0,0.2853570419829339,90af02170d880284
stage5c2d,confirmation,3x3x3,27,static_only,8,1,3,221009,0,1222004,0a53dffee467c970,ac3318004c79ccfc,confirmation_occ008_path01_phase03_static_only,-2.7247319102693845,-3.802647610703602,0.9227272727272726,1.4,20.0,26.0,0.27805699995951727,90af02170d880284
stage5c2d,confirmation,3x3x3,27,mobile_plus_spin_density,8,1,3,221009,329002,1222004,0a53dffee467c970,fb1928d25ca889b7,confirmation_occ008_path01_phase03_mobile_plus_spin_density,-2.0191914146695575,-2.894162190896983,0.9227272727272726,1.4,20.0,31.0,0.2815790419699624,90af02170d880284
stage5c2d,confirmation,3x3x3,27,static_only,8,2,0,221009,0,1223001,0a53dffee467c970,ac3318004c79ccfc,confirmation_occ008_path02_phase00_static_only,-2.9548045008430455,-3.946225939878415,0.9227272727272726,1.4,20.0,26.0,0.3038269170210697,90af02170d880284
stage5c2d,confirmation,3x3x3,27,mobile_plus_spin_density,8,2,0,221009,329003,1223001,0a53dffee467c970,21d443e251c85a8f,confirmation_occ008_path02_phase00_mobile_plus_spin_density,-2.357829513542896,-3.1057384455493233,0.9227272727272726,1.4,20.0,30.0,0.28119341703131795,90af02170d880284
stage5c2d,confirmation,3x3x3,27,static_only,8,2,1,221009,0,1223002,0a53dffee467c970,ac3318004c79ccfc,confirmation_occ008_path02_phase01_static_only,-2.6136935461585904,-3.662259424498566,0.9227272727272726,1.4,20.0,26.0,0.27174758398905396,90af02170d880284
stage5c2d,confirmation,3x3x3,27,mobile_plus_spin_density,8,2,1,221009,329003,1223002,0a53dffee467c970,21d443e251c85a8f,confirmation_occ008_path02_phase01_mobile_plus_spin_density,-2.1125038598012176,-2.731054101595963,0.9227272727272726,1.1454545454545453,20.0,30.0,0.2858071660157293,90af02170d880284
