block,family_index,unit_id,case_id,occupancy_id,sampling,trajectories,phase_seed
DEVELOPMENT,30,fb5214d8d1bf5caa839f81a965024f62,limit_spin_density_zero_rect2x3,rect2x3_hole_2,antithetic,4096,559901169
DEVELOPMENT,30,89bd5e9b58115b60bdad35f43f6437be,limit_spin_density_zero_rect2x3,rect2x3_hole_3,antithetic,4096,589686534
DEVELOPMENT,31,8d9f57771b025ad2b6da9e578278aa6a,limit_hopping_zero_chain6,chain6_hole_2,antithetic,4096,419173866
DEVELOPMENT,31,db87e6c265d45773bb6297db5af0c11f,limit_hopping_zero_chain6,chain6_hole_4,antithetic,4096,2646458448
DEVELOPMENT,31,fb5214d8d1bf5caa839f81a965024f62,limit_spin_density_zero_rect2x3,rect2x3_hole_2,antithetic,4096,4179725426
DEVELOPMENT,31,89bd5e9b58115b60bdad35f43f6437be,limit_spin_density_zero_rect2x3,rect2x3_hole_3,antithetic,4096,260969454
DEVELOPMENT,32,8d9f57771b025ad2b6da9e578278aa6a,limit_hopping_zero_chain6,chain6_hole_2,antithetic,4096,623455906
DEVELOPMENT,32,db87e6c265d45773bb6297db5af0c11f,limit_hopping_zero_chain6,chain6_hole_4,antithetic,4096,4197714655
DEVELOPMENT,32,fb5214d8d1bf5caa839f81a965024f62,limit_spin_density_zero_rect2x3,rect2x3_hole_2,antithetic,4096,3700242554
DEVELOPMENT,32,89bd5e9b58115b60bdad35f43f6437be,limit_spin_density_zero_rect2x3,rect2x3_hole_3,antithetic,4096,3915117387
DEVELOPMENT,33,8d9f57771b025ad2b6da9e578278aa6a,limit_hopping_zero_chain6,chain6_hole_2,antithetic,4096,2444884873
DEVELOPMENT,33,db87e6c265d45773bb6297db5af0c11f,limit_hopping_zero_chain6,chain6_hole_4,antithetic,4096,2884844709
DEVELOPMENT,33,fb5214d8d1bf5caa839f81a965024f62,limit_spin_density_zero_rect2x3,rect2x3_hole_2,antithetic,4096,706869554
DEVELOPMENT,33,89bd5e9b58115b60bdad35f43f6437be,limit_spin_density_zero_rect2x3,rect2x3_hole_3,antithetic,4096,1259889747
DEVELOPMENT,34,8d9f57771b025ad2b6da9e578278aa6a,limit_hopping_zero_chain6,chain6_hole_2,antithetic,4096,520399818
DEVELOPMENT,34,db87e6c265d45773bb6297db5af0c11f,limit_hopping_zero_chain6,chain6_hole_4,antithetic,4096,1874080244
DEVELOPMENT,34,fb5214d8d1bf5caa839f81a965024f62,limit_spin_density_zero_rect2x3,rect2x3_hole_2,antithetic,4096,3456580080
DEVELOPMENT,34,89bd5e9b58115b60bdad35f43f6437be,limit_spin_density_zero_rect2x3,rect2x3_hole_3,antithetic,4096,1762788637
DEVELOPMENT,35,8d9f57771b025ad2b6da9e578278aa6a,limit_hopping_zero_chain6,chain6_hole_2,antithetic,4096,762852762
DEVELOPMENT,35,db87e6c265d45773bb6297db5af0c11f,limit_hopping_zero_chain6,chain6_hole_4,antithetic,4096,429121618
DEVELOPMENT,35,fb5214d8d1bf5caa839f81a965024f62,limit_spin_density_zero_rect2x3,rect2x3_hole_2,antithetic,4096,2911191874
DEVELOPMENT,35,89bd5e9b58115b60bdad35f43f6437be,limit_spin_density_zero_rect2x3,rect2x3_hole_3,antithetic,4096,910428497
DEVELOPMENT,36,8d9f57771b025ad2b6da9e578278aa6a,limit_hopping_zero_chain6,chain6_hole_2,antithetic,4096,730046413
DEVELOPMENT,36,db87e6c265d45773bb6297db5af0c11f,limit_hopping_zero_chain6,chain6_hole_4,antithetic,4096,669456130
DEVELOPMENT,36,fb5214d8d1bf5caa839f81a965024f62,limit_spin_density_zero_rect2x3,rect2x3_hole_2,antithetic,4096,4284198263
DEVELOPMENT,36,89bd5e9b58115b60bdad35f43f6437be,limit_spin_density_zero_rect2x3,rect2x3_hole_3,antithetic,4096,431908349
DEVELOPMENT,37,8d9f57771b025ad2b6da9e578278aa6a,limit_hopping_zero_chain6,chain6_hole_2,antithetic,4096,2172450481
DEVELOPMENT,37,db87e6c265d45773bb6297db5af0c11f,limit_hopping_zero_chain6,chain6_hole_4,antithetic,4096,1046240391
DEVELOPMENT,37,fb5214d8d1bf5caa839f81a965024f62,limit_spin_density_zero_rect2x3,rect2x3_hole_2,antithetic,4096,2043689125
DEVELOPMENT,37,89bd5e9b58115b60bdad35f43f6437be,limit_spin_density_zero_rect2x3,rect2x3_hole_3,antithetic,4096,3850210589
DEVELOPMENT,38,8d9f57771b025ad2b6da9e578278aa6a,limit_hopping_zero_chain6,chain6_hole_2,antithetic,4096,2340974206
DEVELOPMENT,38,db87e6c265d45773bb6297db5af0c11f,limit_hopping_zero_chain6,chain6_hole_4,antithetic,4096,2480904301
DEVELOPMENT,38,fb5214d8d1bf5caa839f81a965024f62,limit_spin_density_zero_rect2x3,rect2x3_hole_2,antithetic,4096,358913645
DEVELOPMENT,38,89bd5e9b58115b60bdad35f43f6437be,limit_spin_density_zero_rect2x3,rect2x3_hole_3,antithetic,4096,2893214205
DEVELOPMENT,39,8d9f57771b025ad2b6da9e578278aa6a,limit_hopping_zero_chain6,chain6_hole_2,antithetic,4096,672177597
DEVELOPMENT,39,db87e6c265d45773bb6297db5af0c11f,limit_hopping_zero_chain6,chain6_hole_4,antithetic,4096,38549198
DEVELOPMENT,39,fb5214d8d1bf5caa839f81a965024f62,limit_spin_density_zero_rect2x3,rect2x3_hole_2,antithetic,4096,3678145636
DEVELOPMENT,39,89bd5e9b58115b60bdad35f43f6437be,limit_spin_density_zero_rect2x3,rect2x3_hole_3,antithetic,4096,2018914943
DEVELOPMENT,40,8d9f57771b025ad2b6da9e578278aa6a,limit_hopping_zero_chain6,chain6_hole_2,antithetic,4096,296310567
DEVELOPMENT,40,db87e6c265d45773bb6297db5af0c11f,limit_hopping_zero_chain6,chain6_hole_4,antithetic,4096,2801762860
DEVELOPMENT,40,fb5214d8d1bf5caa839f81a965024f62,limit_spin_density_zero_rect2x3,rect2x3_hole_2,antithetic,4096,2338482240
DEVELOPMENT,40,89bd5e9b58115b60bdad35f43f6437be,limit_spin_density_zero_rect2x3,rect2x3_hole_3,antithetic,4096,2165668179
DEVELOPMENT,41,8d9f57771b025ad2b6da9e578278aa6a,limit_hopping_zero_chain6,chain6_hole_2,antithetic,4096,3785616824
DEVELOPMENT,41,db87e6c265d45773bb6297db5af0c11f,limit_hopping_zero_chain6,chain6_hole_4,antithetic,4096,3641444625
DEVELOPMENT,41,fb5214d8d1bf5caa839f81a965024f62,limit_spin_density_zero_rect2x3,rect2x3_hole_2,antithetic,4096,2653036682
DEVELOPMENT,41,89bd5e9b58115b60bdad35f43f6437be,limit_spin_density_zero_rect2x3,rect2x3_hole_3,antithetic,4096,2203972617
DEVELOPMENT,42,8d9f57771b025ad2b6da9e578278aa6a,limit_hopping_zero_chain6,chain6_hole_2,antithetic,4096,1214089422
DEVELOPMENT,42,db87e6c265d45773bb6297db5af0c11f,limit_hopping_zero_chain6,chain6_hole_4,antithetic,4096,1311766184
DEVELOPMENT,42,fb5214d8d1bf5caa839f81a965024f62,limit_spin_density_zero_rect2x3,rect2x3_hole_2,antithetic,4096,1738713156
DEVELOPMENT,42,89bd5e9b58115b60bdad35f43f6437be,limit_spin_density_zero_rect2x3,rect2x3_hole_3,antithetic,4096,1756599722
DEVELOPMENT,43,8d9f57771b025ad2b6da9e578278aa6a,limit_hopping_zero_chain6,chain6_hole_2,antithetic,4096,2556461472
DEVELOPMENT,43,db87e6c265d45773bb6297db5af0c11f,limit_hopping_zero_chain6,chain6_hole_4,antithetic,4096,588812112
DEVELOPMENT,43,fb5214d8d1bf5caa839f81a965024f62,limit_spin_density_zero_rect2x3,rect2x3_hole_2,antithetic,4096,3190461783
DEVELOPMENT,43,89bd5e9b58115b60bdad35f43f6437be,limit_spin_density_zero_rect2x3,rect2x3_hole_3,antithetic,4096,1538719484
DEVELOPMENT,44,8d9f57771b025ad2b6da9e578278aa6a,limit_hopping_zero_chain6,chain6_hole_2,antithetic,4096,321922592
DEVELOPMENT,44,db87e6c265d45773bb6297db5af0c11f,limit_hopping_zero_chain6,chain6_hole_4,antithetic,4096,3335498746
DEVELOPMENT,44,fb5214d8d1bf5caa839f81a965024f62,limit_spin_density_zero_rect2x3,rect2x3_hole_2,antithetic,4096,1642084048
DEVELOPMENT,44,89bd5e9b58115b60bdad35f43f6437be,limit_spin_density_zero_rect2x3,rect2x3_hole_3,antithetic,4096,2087834994
DEVELOPMENT,45,8d9f57771b025ad2b6da9e578278aa6a,limit_hopping_zero_chain6,chain6_hole_2,antithetic,4096,442526585
DEVELOPMENT,45,db87e6c265d45773bb6297db5af0c11f,limit_hopping_zero_chain6,chain6_hole_4,antithetic,4096,2689994068
DEVELOPMENT,45,fb5214d8d1bf5caa839f81a965024f62,limit_spin_density_zero_rect2x3,rect2x3_hole_2,antithetic,4096,2130831208
DEVELOPMENT,45,89bd5e9b58115b60bdad35f43f6437be,limit_spin_density_zero_rect2x3,rect2x3_hole_3,antithetic,4096,1561610357
DEVELOPMENT,46,8d9f57771b025ad2b6da9e578278aa6a,limit_hopping_zero_chain6,chain6_hole_2,antithetic,4096,3506823077
DEVELOPMENT,46,db87e6c265d45773bb6297db5af0c11f,limit_hopping_zero_chain6,chain6_hole_4,antithetic,4096,3375742380
DEVELOPMENT,46,fb5214d8d1bf5caa839f81a965024f62,limit_spin_density_zero_rect2x3,rect2x3_hole_2,antithetic,4096,651007702
DEVELOPMENT,46,89bd5e9b58115b60bdad35f43f6437be,limit_spin_density_zero_rect2x3,rect2x3_hole_3,antithetic,4096,257877822
DEVELOPMENT,47,8d9f57771b025ad2b6da9e578278aa6a,limit_hopping_zero_chain6,chain6_hole_2,antithetic,4096,3144015273
DEVELOPMENT,47,db87e6c265d45773bb6297db5af0c11f,limit_hopping_zero_chain6,chain6_hole_4,antithetic,4096,3896505611
DEVELOPMENT,47,fb5214d8d1bf5caa839f81a965024f62,limit_spin_density_zero_rect2x3,rect2x3_hole_2,antithetic,4096,2819749168
DEVELOPMENT,47,89bd5e9b58115b60bdad35f43f6437be,limit_spin_density_zero_rect2x3,rect2x3_hole_3,antithetic,4096,1939742685
DEVELOPMENT,48,8d9f57771b025ad2b6da9e578278aa6a,limit_hopping_zero_chain6,chain6_hole_2,antithetic,4096,2759161813
DEVELOPMENT,48,db87e6c265d45773bb6297db5af0c11f,limit_hopping_zero_chain6,chain6_hole_4,antithetic,4096,680563907
DEVELOPMENT,48,fb5214d8d1bf5caa839f81a965024f62,limit_spin_density_zero_rect2x3,rect2x3_hole_2,antithetic,4096,1001157463
DEVELOPMENT,48,89bd5e9b58115b60bdad35f43f6437be,limit_spin_density_zero_rect2x3,rect2x3_hole_3,antithetic,4096,1302898208
DEVELOPMENT,49,8d9f57771b025ad2b6da9e578278aa6a,limit_hopping_zero_chain6,chain6_hole_2,antithetic,4096,3016257261
DEVELOPMENT,49,db87e6c265d45773bb6297db5af0c11f,limit_hopping_zero_chain6,chain6_hole_4,antithetic,4096,286753077
DEVELOPMENT,49,fb5214d8d1bf5caa839f81a965024f62,limit_spin_density_zero_rect2x3,rect2x3_hole_2,antithetic,4096,1459474055
DEVELOPMENT,49,89bd5e9b58115b60bdad35f43f6437be,limit_spin_density_zero_rect2x3,rect2x3_hole_3,antithetic,4096,2141765548
DEVELOPMENT,50,8d9f57771b025ad2b6da9e578278aa6a,limit_hopping_zero_chain6,chain6_hole_2,antithetic,4096,3041856991
DEVELOPMENT,50,db87e6c265d45773bb6297db5af0c11f,limit_hopping_zero_chain6,chain6_hole_4,antithetic,4096,3758471142
DEVELOPMENT,50,fb5214d8d1bf5caa839f81a965024f62,limit_spin_density_zero_rect2x3,rect2x3_hole_2,antithetic,4096,2241411181
DEVELOPMENT,50,89bd5e9b58115b60bdad35f43f6437be,limit_spin_density_zero_rect2x3,rect2x3_hole_3,antithetic,4096,3791256901
DEVELOPMENT,51,8d9f57771b025ad2b6da9e578278aa6a,limit_hopping_zero_chain6,chain6_hole_2,antithetic,4096,1534743394
DEVELOPMENT,51,db87e6c265d45773bb6297db5af0c11f,limit_hopping_zero_chain6,chain6_hole_4,antithetic,4096,2647122364
DEVELOPMENT,51,fb5214d8d1bf5caa839f81a965024f62,limit_spin_density_zero_rect2x3,rect2x3_hole_2,antithetic,4096,717926961
DEVELOPMENT,51,89bd5e9b58115b60bdad35f43f6437be,limit_spin_density_zero_rect2x3,rect2x3_hole_3,antithetic,4096,3321117252
DEVELOPMENT,52,8d9f57771b025ad2b6da9e578278aa6a,limit_hopping_zero_chain6,chain6_hole_2,antithetic,4096,862742667
DEVELOPMENT,52,db87e6c265d45773bb6297db5af0c11f,limit_hopping_zero_chain6,chain6_hole_4,antithetic,4096,3618675724
DEVELOPMENT,52,fb5214d8d1bf5caa839f81a965024f62,limit_spin_density_zero_rect2x3,rect2x3_hole_2,antithetic,4096,2990436609
DEVELOPMENT,52,89bd5e9b58115b60bdad35f43f6437be,limit_spin_density_zero_rect2x3,rect2x3_hole_3,antithetic,4096,1379344746
DEVELOPMENT,53,8d9f57771b025ad2b6da9e578278aa6a,limit_hopping_zero_chain6,chain6_hole_2,antithetic,4096,2199125586
DEVELOPMENT,53,db87e6c265d45773bb6297db5af0c11f,limit_hopping_zero_chain6,chain6_hole_4,antithetic,4096,880324074
DEVELOPMENT,53,fb5214d8d1bf5caa839f81a965024f62,limit_spin_density_zero_rect2x3,rect2x3_hole_2,antithetic,4096,2679150331
DEVELOPMENT,53,89bd5e9b58115b60bdad35f43f6437be,limit_spin_density_zero_rect2x3,rect2x3_hole_3,antithetic,4096,1294025291
DEVELOPMENT,54,8d9f57771b025ad2b6da9e578278aa6a,limit_hopping_zero_chain6,chain6_hole_2,antithetic,4096,3555416503
DEVELOPMENT,54,db87e6c265d45773bb6297db5af0c11f,limit_hopping_zero_chain6,chain6_hole_4,antithetic,4096,2509463009
DEVELOPMENT,54,fb5214d8d1bf5caa839f81a965024f62,limit_spin_density_zero_rect2x3,rect2x3_hole_2,antithetic,4096,2878924583
DEVELOPMENT,54,89bd5e9b58115b60bdad35f43f6437be,limit_spin_density_zero_rect2x3,rect2x3_hole_3,antithetic,4096,331888852
DEVELOPMENT,55,8d9f57771b025ad2b6da9e578278aa6a,limit_hopping_zero_chain6,chain6_hole_2,antithetic,4096,2181579908
DEVELOPMENT,55,db87e6c265d45773bb6297db5af0c11f,limit_hopping_zero_chain6,chain6_hole_4,antithetic,4096,379331870
DEVELOPMENT,55,fb5214d8d1bf5caa839f81a965024f62,limit_spin_density_zero_rect2x3,rect2x3_hole_2,antithetic,4096,2896978529
DEVELOPMENT,55,89bd5e9b58115b60bdad35f43f6437be,limit_spin_density_zero_rect2x3,rect2x3_hole_3,antithetic,4096,395550343
DEVELOPMENT,56,8d9f57771b025ad2b6da9e578278aa6a,limit_hopping_zero_chain6,chain6_hole_2,antithetic,4096,3878211980
DEVELOPMENT,56,db87e6c265d45773bb6297db5af0c11f,limit_hopping_zero_chain6,chain6_hole_4,antithetic,4096,2073124138
DEVELOPMENT,56,fb5214d8d1bf5caa839f81a965024f62,limit_spin_density_zero_rect2x3,rect2x3_hole_2,antithetic,4096,2743499015
DEVELOPMENT,56,89bd5e9b58115b60bdad35f43f6437be,limit_spin_density_zero_rect2x3,rect2x3_hole_3,antithetic,4096,4034665654
DEVELOPMENT,57,8d9f57771b025ad2b6da9e578278aa6a,limit_hopping_zero_chain6,chain6_hole_2,antithetic,4096,1494767459
DEVELOPMENT,57,db87e6c265d45773bb6297db5af0c11f,limit_hopping_zero_chain6,chain6_hole_4,antithetic,4096,863797280
DEVELOPMENT,57,fb5214d8d1bf5caa839f81a965024f62,limit_spin_density_zero_rect2x3,rect2x3_hole_2,antithetic,4096,2558901536
DEVELOPMENT,57,89bd5e9b58115b60bdad35f43f6437be,limit_spin_density_zero_rect2x3,rect2x3_hole_3,antithetic,4096,940516065
DEVELOPMENT,58,8d9f57771b025ad2b6da9e578278aa6a,limit_hopping_zero_chain6,chain6_hole_2,antithetic,4096,3106485405
DEVELOPMENT,58,db87e6c265d45773bb6297db5af0c11f,limit_hopping_zero_chain6,chain6_hole_4,antithetic,4096,3920252271
DEVELOPMENT,58,fb5214d8d1bf5caa839f81a965024f62,limit_spin_density_zero_rect2x3,rect2x3_hole_2,antithetic,4096,2930980857
DEVELOPMENT,58,89bd5e9b58115b60bdad35f43f6437be,limit_spin_density_zero_rect2x3,rect2x3_hole_3,antithetic,4096,1881276204
DEVELOPMENT,59,8d9f57771b025ad2b6da9e578278aa6a,limit_hopping_zero_chain6,chain6_hole_2,antithetic,4096,535752395
DEVELOPMENT,59,db87e6c265d45773bb6297db5af0c11f,limit_hopping_zero_chain6,chain6_hole_4,antithetic,4096,288422471
DEVELOPMENT,59,fb5214d8d1bf5caa839f81a965024f62,limit_spin_density_zero_rect2x3,rect2x3_hole_2,antithetic,4096,2167053763
DEVELOPMENT,59,89bd5e9b58115b60bdad35f43f6437be,limit_spin_density_zero_rect2x3,rect2x3_hole_3,antithetic,4096,1891940089
DEVELOPMENT,60,8d9f57771b025ad2b6da9e578278aa6a,limit_hopping_zero_chain6,chain6_hole_2,antithetic,4096,294773745
DEVELOPMENT,60,db87e6c265d45773bb6297db5af0c11f,limit_hopping_zero_chain6,chain6_hole_4,antithetic,4096,3233982629
DEVELOPMENT,60,fb5214d8d1bf5caa839f81a965024f62,limit_spin_density_zero_rect2x3,rect2x3_hole_2,antithetic,4096,2772088441
DEVELOPMENT,60,89bd5e9b58115b60bdad35f43f6437be,limit_spin_density_zero_rect2x3,rect2x3_hole_3,antithetic,4096,3235290237
DEVELOPMENT,61,8d9f57771b025ad2b6da9e578278aa6a,limit_hopping_zero_chain6,chain6_hole_2,antithetic,4096,1078560102
DEVELOPMENT,61,db87e6c265d45773bb6297db5af0c11f,limit_hopping_zero_chain6,chain6_hole_4,antithetic,4096,3507477072
DEVELOPMENT,61,fb5214d8d1bf5caa839f81a965024f62,limit_spin_density_zero_rect2x3,rect2x3_hole_2,antithetic,4096,627794791
DEVELOPMENT,61,89bd5e9b58115b60bdad35f43f6437be,limit_spin_density_zero_rect2x3,rect2x3_hole_3,antithetic,4096,303788795
DEVELOPMENT,62,8d9f57771b025ad2b6da9e578278aa6a,limit_hopping_zero_chain6,chain6_hole_2,antithetic,4096,1609990405
DEVELOPMENT,62,db87e6c265d45773bb6297db5af0c11f,limit_hopping_zero_chain6,chain6_hole_4,antithetic,4096,2653222827
DEVELOPMENT,62,fb5214d8d1bf5caa839f81a965024f62,limit_spin_density_zero_rect2x3,rect2x3_hole_2,antithetic,4096,1133122369
DEVELOPMENT,62,89bd5e9b58115b60bdad35f43f6437be,limit_spin_density_zero_rect2x3,rect2x3_hole_3,antithetic,4096,235745530
DEVELOPMENT,63,8d9f57771b025ad2b6da9e578278aa6a,limit_hopping_zero_chain6,chain6_hole_2,antithetic,4096,1956150670
DEVELOPMENT,63,db87e6c265d45773bb6297db5af0c11f,limit_hopping_zero_chain6,chain6_hole_4,antithetic,4096,1261392783
DEVELOPMENT,63,fb5214d8d1bf5caa839f81a965024f62,limit_spin_density_zero_rect2x3,rect2x3_hole_2,antithetic,4096,2224429023
DEVELOPMENT,63,89bd5e9b58115b60bdad35f43f6437be,limit_spin_density_zero_rect2x3,rect2x3_hole_3,antithetic,4096,719396948
DEVELOPMENT,64,8d9f57771b025ad2b6da9e578278aa6a,limit_hopping_zero_chain6,chain6_hole_2,antithetic,4096,3764064052
DEVELOPMENT,64,db87e6c265d45773bb6297db5af0c11f,limit_hopping_zero_chain6,chain6_hole_4,antithetic,4096,2587566805
DEVELOPMENT,64,fb5214d8d1bf5caa839f81a965024f62,limit_spin_density_zero_rect2x3,rect2x3_hole_2,antithetic,4096,2667361529
DEVELOPMENT,64,89bd5e9b58115b60bdad35f43f6437be,limit_spin_density_zero_rect2x3,rect2x3_hole_3,antithetic,4096,517230372
DEVELOPMENT,65,8d9f57771b025ad2b6da9e578278aa6a,limit_hopping_zero_chain6,chain6_hole_2,antithetic,4096,3002705235
DEVELOPMENT,65,db87e6c265d45773bb6297db5af0c11f,limit_hopping_zero_chain6,chain6_hole_4,antithetic,4096,1427567804
DEVELOPMENT,65,fb5214d8d1bf5caa839f81a965024f62,limit_spin_density_zero_rect2x3,rect2x3_hole_2,antithetic,4096,2385806564
DEVELOPMENT,65,89bd5e9b58115b60bdad35f43f6437be,limit_spin_density_zero_rect2x3,rect2x3_hole_3,antithetic,4096,1622102806
DEVELOPMENT,66,8d9f57771b025ad2b6da9e578278aa6a,limit_hopping_zero_chain6,chain6_hole_2,antithetic,4096,202906918
DEVELOPMENT,66,db87e6c265d45773bb6297db5af0c11f,limit_hopping_zero_chain6,chain6_hole_4,antithetic,4096,3388859344
DEVELOPMENT,66,fb5214d8d1bf5caa839f81a965024f62,limit_spin_density_zero_rect2x3,rect2x3_hole_2,antithetic,4096,3480622530
DEVELOPMENT,66,89bd5e9b58115b60bdad35f43f6437be,limit_spin_density_zero_rect2x3,rect2x3_hole_3,antithetic,4096,2241328883
DEVELOPMENT,67,8d9f57771b025ad2b6da9e578278aa6a,limit_hopping_zero_chain6,chain6_hole_2,antithetic,4096,1218814238
DEVELOPMENT,67,db87e6c265d45773bb6297db5af0c11f,limit_hopping_zero_chain6,chain6_hole_4,antithetic,4096,330042147
DEVELOPMENT,67,fb5214d8d1bf5caa839f81a965024f62,limit_spin_density_zero_rect2x3,rect2x3_hole_2,antithetic,4096,2602429101
DEVELOPMENT,67,89bd5e9b58115b60bdad35f43f6437be,limit_spin_density_zero_rect2x3,rect2x3_hole_3,antithetic,4096,1637767804
DEVELOPMENT,68,8d9f57771b025ad2b6da9e578278aa6a,limit_hopping_zero_chain6,chain6_hole_2,antithetic,4096,2673263980
DEVELOPMENT,68,db87e6c265d45773bb6297db5af0c11f,limit_hopping_zero_chain6,chain6_hole_4,antithetic,4096,826449769
DEVELOPMENT,68,fb5214d8d1bf5caa839f81a965024f62,limit_spin_density_zero_rect2x3,rect2x3_hole_2,antithetic,4096,208494129
DEVELOPMENT,68,89bd5e9b58115b60bdad35f43f6437be,limit_spin_density_zero_rect2x3,rect2x3_hole_3,antithetic,4096,1732141430
DEVELOPMENT,69,8d9f57771b025ad2b6da9e578278aa6a,limit_hopping_zero_chain6,chain6_hole_2,antithetic,4096,2770304213
DEVELOPMENT,69,db87e6c265d45773bb6297db5af0c11f,limit_hopping_zero_chain6,chain6_hole_4,antithetic,4096,254458299
DEVELOPMENT,69,fb5214d8d1bf5caa839f81a965024f62,limit_spin_density_zero_rect2x3,rect2x3_hole_2,antithetic,4096,3367656712
DEVELOPMENT,69,89bd5e9b58115b60bdad35f43f6437be,limit_spin_density_zero_rect2x3,rect2x3_hole_3,antithetic,4096,4243463567
DEVELOPMENT,70,8d9f57771b025ad2b6da9e578278aa6a,limit_hopping_zero_chain6,chain6_hole_2,antithetic,4096,1993334476
DEVELOPMENT,70,db87e6c265d45773bb6297db5af0c11f,limit_hopping_zero_chain6,chain6_hole_4,antithetic,4096,3399174890
DEVELOPMENT,70,fb5214d8d1bf5caa839f81a965024f62,limit_spin_density_zero_rect2x3,rect2x3_hole_2,antithetic,4096,1364940141
DEVELOPMENT,70,89bd5e9b58115b60bdad35f43f6437be,limit_spin_density_zero_rect2x3,rect2x3_hole_3,antithetic,4096,4128046426
DEVELOPMENT,71,8d9f57771b025ad2b6da9e578278aa6a,limit_hopping_zero_chain6,chain6_hole_2,antithetic,4096,885058930
DEVELOPMENT,71,db87e6c265d45773bb6297db5af0c11f,limit_hopping_zero_chain6,chain6_hole_4,antithetic,4096,1540263560
DEVELOPMENT,71,fb5214d8d1bf5caa839f81a965024f62,limit_spin_density_zero_rect2x3,rect2x3_hole_2,antithetic,4096,756639080
DEVELOPMENT,71,89bd5e9b58115b60bdad35f43f6437be,limit_spin_density_zero_rect2x3,rect2x3_hole_3,antithetic,4096,2133559956
DEVELOPMENT,72,8d9f57771b025ad2b6da9e578278aa6a,limit_hopping_zero_chain6,chain6_hole_2,antithetic,4096,1161314065
DEVELOPMENT,72,db87e6c265d45773bb6297db5af0c11f,limit_hopping_zero_chain6,chain6_hole_4,antithetic,4096,3617559162
DEVELOPMENT,72,fb5214d8d1bf5caa839f81a965024f62,limit_spin_density_zero_rect2x3,rect2x3_hole_2,antithetic,4096,2885235822
DEVELOPMENT,72,89bd5e9b58115b60bdad35f43f6437be,limit_spin_density_zero_rect2x3,rect2x3_hole_3,antithetic,4096,1312774005
DEVELOPMENT,73,8d9f57771b025ad2b6da9e578278aa6a,limit_hopping_zero_chain6,chain6_hole_2,antithetic,4096,1022087710
DEVELOPMENT,73,db87e6c265d45773bb6297db5af0c11f,limit_hopping_zero_chain6,chain6_hole_4,antithetic,4096,1698306139
DEVELOPMENT,73,fb5214d8d1bf5caa839f81a965024f62,limit_spin_density_zero_rect2x3,rect2x3_hole_2,antithetic,4096,1267664356
DEVELOPMENT,73,89bd5e9b58115b60bdad35f43f6437be,limit_spin_density_zero_rect2x3,rect2x3_hole_3,antithetic,4096,1995355506
DEVELOPMENT,74,8d9f57771b025ad2b6da9e578278aa6a,limit_hopping_zero_chain6,chain6_hole_2,antithetic,4096,2488115836
DEVELOPMENT,74,db87e6c265d45773bb6297db5af0c11f,limit_hopping_zero_chain6,chain6_hole_4,antithetic,4096,250782810
DEVELOPMENT,74,fb5214d8d1bf5caa839f81a965024f62,limit_spin_density_zero_rect2x3,rect2x3_hole_2,antithetic,4096,233907815
DEVELOPMENT,74,89bd5e9b58115b60bdad35f43f6437be,limit_spin_density_zero_rect2x3,rect2x3_hole_3,antithetic,4096,2117784242
DEVELOPMENT,75,8d9f57771b025ad2b6da9e578278aa6a,limit_hopping_zero_chain6,chain6_hole_2,antithetic,4096,1435640578
DEVELOPMENT,75,db87e6c265d45773bb6297db5af0c11f,limit_hopping_zero_chain6,chain6_hole_4,antithetic,4096,2854680683
DEVELOPMENT,75,fb5214d8d1bf5caa839f81a965024f62,limit_spin_density_zero_rect2x3,rect2x3_hole_2,antithetic,4096,585512998
DEVELOPMENT,75,89bd5e9b58115b60bdad35f43f6437be,limit_spin_density_zero_rect2x3,rect2x3_hole_3,antithetic,4096,510672019
DEVELOPMENT,76,8d9f57771b025ad2b6da9e578278aa6a,limit_hopping_zero_chain6,chain6_hole_2,antithetic,4096,488917446
DEVELOPMENT,76,db87e6c265d45773bb6297db5af0c11f,limit_hopping_zero_chain6,chain6_hole_4,antithetic,4096,2627294214
DEVELOPMENT,76,fb5214d8d1bf5caa839f81a965024f62,limit_spin_density_zero_rect2x3,rect2x3_hole_2,antithetic,4096,4142018972
DEVELOPMENT,76,89bd5e9b58115b60bdad35f43f6437be,limit_spin_density_zero_rect2x3,rect2x3_hole_3,antithetic,4096,3817104995
DEVELOPMENT,77,8d9f57771b025ad2b6da9e578278aa6a,limit_hopping_zero_chain6,chain6_hole_2,antithetic,4096,1562060533
DEVELOPMENT,77,db87e6c265d45773bb6297db5af0c11f,limit_hopping_zero_chain6,chain6_hole_4,antithetic,4096,1628038254
DEVELOPMENT,77,fb5214d8d1bf5caa839f81a965024f62,limit_spin_density_zero_rect2x3,rect2x3_hole_2,antithetic,4096,937069105
DEVELOPMENT,77,89bd5e9b58115b60bdad35f43f6437be,limit_spin_density_zero_rect2x3,rect2x3_hole_3,antithetic,4096,1214688892
DEVELOPMENT,78,8d9f57771b025ad2b6da9e578278aa6a,limit_hopping_zero_chain6,chain6_hole_2,antithetic,4096,1944989497
DEVELOPMENT,78,db87e6c265d45773bb6297db5af0c11f,limit_hopping_zero_chain6,chain6_hole_4,antithetic,4096,2356647243
DEVELOPMENT,78,fb5214d8d1bf5caa839f81a965024f62,limit_spin_density_zero_rect2x3,rect2x3_hole_2,antithetic,4096,2302191784
