block,sampling,trajectories,family_index,global_false_reject,global_simultaneous_coverage,global_binding_sesoi_detect,global_max_standardized_excess,case_false_reject::limit_hopping_zero_chain6,case_simultaneous_coverage::limit_hopping_zero_chain6,case_binding_sesoi_detect::limit_hopping_zero_chain6,case_false_reject::limit_spin_density_zero_rect2x3,case_simultaneous_coverage::limit_spin_density_zero_rect2x3,case_binding_sesoi_detect::limit_spin_density_zero_rect2x3,unit_binding_sesoi_detect::8d9f57771b025ad2b6da9e578278aa6a,unit_binding_sesoi_detect::db87e6c265d45773bb6297db5af0c11f,unit_binding_sesoi_detect::fb5214d8d1bf5caa839f81a965024f62,unit_binding_sesoi_detect::89bd5e9b58115b60bdad35f43f6437be
DEVELOPMENT,randomized_qmc,4096,65,False,True,True,-0.8105749074493765,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,randomized_qmc,4096,66,False,True,True,-0.8105749074493765,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,randomized_qmc,4096,67,False,True,True,-0.8105749074493765,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,randomized_qmc,4096,68,False,True,True,-0.8105749074493765,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,randomized_qmc,4096,69,False,True,True,-0.8105749074493765,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,randomized_qmc,4096,70,False,True,True,-0.8105749074493765,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,randomized_qmc,4096,71,False,True,True,-0.8105749074493765,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,randomized_qmc,4096,72,False,True,True,-0.8105749074493765,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,randomized_qmc,4096,73,False,True,True,-0.8105749074493765,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,randomized_qmc,4096,74,False,True,True,-0.8105749074493765,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,randomized_qmc,4096,75,False,True,True,-0.8105749074493765,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,randomized_qmc,4096,76,False,True,True,-0.8105749074493765,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,randomized_qmc,4096,77,False,True,True,-0.8105749074493765,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,randomized_qmc,4096,78,False,True,True,-0.8105749074493765,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,randomized_qmc,4096,79,False,True,True,-0.8105749074493765,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,randomized_qmc,4096,80,False,True,True,-0.8105749074493765,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,randomized_qmc,4096,81,False,True,True,-0.8105749074493765,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,randomized_qmc,4096,82,False,True,True,-0.8105749074493765,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,randomized_qmc,4096,83,False,True,True,-0.8105749074493765,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,randomized_qmc,4096,84,False,True,True,-0.8105749074493765,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,randomized_qmc,4096,85,False,True,True,-0.8105749074493765,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,randomized_qmc,4096,86,False,True,True,-0.8105749074493765,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,randomized_qmc,4096,87,False,True,True,-0.8105749074493765,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,randomized_qmc,4096,88,False,True,True,-0.8105749074493765,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,randomized_qmc,4096,89,False,True,True,-0.8105749074493765,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,randomized_qmc,4096,90,False,True,True,-0.8105749074493765,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,randomized_qmc,4096,91,False,True,True,-0.8105749074493765,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,randomized_qmc,4096,92,False,True,True,-0.8105749074493765,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,randomized_qmc,4096,93,False,True,True,-0.8105749074493765,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,randomized_qmc,4096,94,False,True,True,-0.8105749074493765,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,randomized_qmc,4096,95,False,True,True,-0.8105749074493765,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,randomized_qmc,4096,96,False,True,True,-0.8105749074493765,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,randomized_qmc,4096,97,False,True,True,-0.8105749074493765,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,randomized_qmc,4096,98,False,True,True,-0.8105749074493765,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,randomized_qmc,4096,99,False,True,True,-0.8105749074493765,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,randomized_qmc,4096,100,False,True,True,-0.8105749074493765,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,randomized_qmc,4096,101,False,True,True,-0.8105749074493765,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,randomized_qmc,4096,102,False,True,True,-0.8105749074493765,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,randomized_qmc,4096,103,False,True,True,-0.8105749074493765,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,randomized_qmc,4096,104,False,True,True,-0.8105749074493765,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,randomized_qmc,4096,105,False,True,True,-0.8105749074493765,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,randomized_qmc,4096,106,False,True,True,-0.8105749074493765,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,randomized_qmc,4096,107,False,True,True,-0.8105749074493765,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,randomized_qmc,4096,108,False,True,True,-0.8105749074493765,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,randomized_qmc,4096,109,False,True,True,-0.8105749074493765,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,randomized_qmc,4096,110,False,True,True,-0.8105749074493765,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,randomized_qmc,4096,111,False,True,True,-0.8105749074493765,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,randomized_qmc,4096,112,False,True,True,-0.8105749074493765,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,randomized_qmc,4096,113,False,True,True,-0.8105749074493765,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,randomized_qmc,4096,114,False,True,True,-0.8105749074493765,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,randomized_qmc,4096,115,False,True,True,-0.8105749074493765,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,randomized_qmc,4096,116,False,True,True,-0.8105749074493765,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,randomized_qmc,4096,117,False,True,True,-0.8105749074493765,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,randomized_qmc,4096,118,False,True,True,-0.8105749074493765,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,randomized_qmc,4096,119,False,True,True,-0.8105749074493765,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,randomized_qmc,4096,120,False,True,True,-0.8105749074493765,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,randomized_qmc,4096,121,False,True,True,-0.8105749074493765,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,randomized_qmc,4096,122,False,True,True,-0.8105749074493765,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,randomized_qmc,4096,123,False,True,True,-0.8105749074493765,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,randomized_qmc,4096,124,False,True,True,-0.8105749074493765,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,randomized_qmc,4096,125,False,True,True,-0.8105749074493765,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,randomized_qmc,4096,126,False,True,True,-0.8105749074493765,False,True,True,False,True,True,True,True,True,True
DEVELOPMENT,randomized_qmc,4096,127,False,True,True,-0.8105749074493765,False,True,True,False,True,True,True,True,True,True
